id,size,content,sample_repo_name,sample_path
a37c79b26176d67ceae69a7baf4ef84d00668fb0,692,"FROM tifayuki/java:7
MAINTAINER Feng Honglin <hfeng@tutum.co>

RUN apt-get update && \
    apt-get install -y wget unzip pwgen expect && \
    wget download.java.net/glassfish/4.0/release/glassfish-4.0.zip && \
    unzip glassfish-4.0.zip -d /opt && \
    rm glassfish-4.0.zip && \
    apt-get clean && \
    rm -rf /var/lib/apt/lists/*

ENV PATH /opt/glassfish4/bin:$PATH

ADD run.sh /run.sh
ADD change_admin_password.sh /change_admin_password.sh
ADD change_admin_password_func.sh /change_admin_password_func.sh
ADD enable_secure_admin.sh /enable_secure_admin.sh
RUN chmod +x /*.sh

# 4848 (administration), 8080 (HTTP listener), 8181 (HTTPS listener)
EXPOSE 4848 8080 8181

CMD [""/run.sh""]
",tutumcloud/glassfish,Dockerfile
b1255595eed1d0159fb6239c302e39a31973e4e2,560,"FROM ruby:2.3.0-alpine

RUN apk add --no-cache alpine-sdk linux-headers \
  && curl ftp://ftp.isc.org/isc/bind9/9.10.2/bind-9.10.2.tar.gz|tar -xzv \
  && cd bind-9.10.2 \
  && CFLAGS=""-static"" ./configure --without-openssl --disable-symtable \
  && make \
  && cp ./bin/dig/dig /usr/bin/ \
  && git clone https://github.com/dpiddy/letsencrypt-dnsimple.git /cwd \
  && cd /cwd \
  && bundle install \
  && rm -rf /bind-9.10.2 /cwd/.git \
  && apk del alpine-sdk linux-headers

RUN mkdir /cwd/live
WORKDIR /cwd/live

CMD [""bundle"", ""exec"", ""ruby"", ""../main.rb""]
",meskyanichi/dockerized-letsencrypt-dnsimple,Dockerfile
786c0b6af40cfd16fb77475f6a6099a3be1aed78,1390,"FROM heroku/cedar:14

ENV GHCVER 7.8.4
ENV CABALVER 1.18

RUN apt-get update && apt-get install -y --no-install-recommends software-properties-common \
  && add-apt-repository -y ppa:hvr/ghc \
  && apt-get update \
  && apt-get install -y --no-install-recommends \
    cabal-install-$CABALVER \
    ghc-$GHCVER \
  && rm -rf /var/lib/apt/lists/*

ENV PATH /opt/ghc/$GHCVER/bin:/opt/cabal/$CABALVER/bin:$PATH

# Create app user, required? by Heroku
RUN useradd -d /app -m app
USER app
WORKDIR /app

ENV HOME /app
ENV PORT 3000

RUN gpg --recv-key --keyserver keyserver.ubuntu.com D6CF60FD
# Changing trust level to 4 = marginally trust
RUN echo E595AD4214AFA6BB15520B23E40D74D6D6CF60FD:4: | \
    gpg --import-ownertrust

# We need to install stackage somehow
RUN cabal update
RUN cabal install 'stackage ==0.7.3.2'

ENV PATH $HOME/.cabal/bin:$PATH
RUN stk update --verify --hashes

RUN cabal install 'warp >=3.0' 'wai-app-static >=3.0' 'waitra >=0.0.3'

# Build the app
ONBUILD COPY . /app/src

ONBUILD USER root
ONBUILD RUN chown -R app /app/src
ONBUILD USER app

ONBUILD WORKDIR /app/src
ONBUILD RUN stk update
ONBUILD RUN stk install

ONBUILD RUN mkdir -p /app/target && cp $HOME/.cabal/bin/heroku-docker-haskell-test /app/target/heroku-docker-haskell-test

# Cleanup to make slug smaller
ONBUILD RUN rm -rf /app/src /app/.cabal /app/.stackage /app/.ghc /app/.gnupg

ONBUILD EXPOSE 3000
",phadej/heroku-docker-haskell-test,Dockerfile
5d4ed9505699f13e4571490b02ed6f19be383e78,879,"FROM ubuntu:12.04

MAINTAINER dccrazyboy ""dccrazyboy@gmail.com""

# choose a faster mirror, see http://t.cn/zWYrzCE
RUN echo ""deb mirror://mirrors.ubuntu.com/mirrors.txt precise main restricted universe multiverse"" > /etc/apt/sources.list
RUN echo ""deb mirror://mirrors.ubuntu.com/mirrors.txt precise-updates main restricted universe multiverse"" >> /etc/apt/sources.list
RUN echo ""deb mirror://mirrors.ubuntu.com/mirrors.txt precise-backports main restricted universe multiverse"" >> /etc/apt/sources.list
RUN echo ""deb mirror://mirrors.ubuntu.com/mirrors.txt precise-security main restricted universe multiverse"" >> /etc/apt/sources.list

RUN apt-get update

RUN apt-get install -y --force-yes build-essential

RUN apt-get install -y openssl
RUN apt-get install -y git
RUN apt-get install -y make
RUN apt-get install -y tree
RUN apt-get install -y gdb
RUN apt-get install -y htop
",dccrazyboy/socket-server,Dockerfile
f5e83114bf368d7e54e770eeac102eba02031d2f,761,"FROM alpine
MAINTAINER dev@jpillora.com

#configure go path
ENV GOPATH /root/go
ENV PATH $PATH:/usr/local/go/bin:$GOPATH/bin

#package
ENV PACKAGE github.com/jpillora/cloud-torrent
ENV PACKAGE_DIR $GOPATH/src/$PACKAGE

#install go and godep, then compile cloud-torrent using godep, then wipe build tools
RUN apk update && \
    apk add git go gzip && \
    go get github.com/tools/godep && \
    mkdir -p $PACKAGE_DIR && \
    git clone https://$PACKAGE.git $PACKAGE_DIR && \
    cd $PACKAGE_DIR && \
    godep go build -ldflags ""-X main.VERSION=$(git describe --abbrev=0 --tags)"" -o /usr/local/bin/cloud-torrent && \
    cd /tmp && \
    rm -rf $GOPATH && \
    apk del git go gzip && \
    echo ""Installed $PACKAGE""

#run package
ENTRYPOINT [""cloud-torrent""]
",jpillora/cloud-torrent,Dockerfile
7b134c7883fc3df349cb1c0b333c3c84f8f145df,68,"FROM registry:2.3.0
COPY config.yml /etc/docker/registry/config.yml
",elasticio/docker-registry-ecs,Dockerfile
55776c08737e8ac7813e8f7d60f507b03bdcce50,1772,"FROM	debian:wheezy

MAINTAINER Automattic

WORKDIR /calypso

RUN     mkdir -p /tmp
COPY    ./env-config.sh /tmp/
RUN     bash /tmp/env-config.sh
RUN     apt-get -y update && apt-get -y install \
          wget \
          git \
          python \
          make \
          build-essential

ENV NODE_VERSION 5.11.1

RUN     wget https://nodejs.org/dist/v$NODE_VERSION/node-v$NODE_VERSION-linux-x64.tar.gz && \
          tar -zxf node-v$NODE_VERSION-linux-x64.tar.gz -C /usr/local && \
          ln -sf /usr/local/node-v$NODE_VERSION-linux-x64 /usr/local/node && \
          ln -sf /usr/local/node/bin/npm /usr/local/bin/ && \
          ln -sf /usr/local/node/bin/node /usr/local/bin/ && \
          rm node-v$NODE_VERSION-linux-x64.tar.gz

# npmrc is created by env-config.sh. For local testing, an empty one is generated
RUN     touch /usr/local/etc/npmrc && \
          mkdir /usr/local/node/etc && \
          cp /usr/local/etc/npmrc /usr/local/node/etc/npmrc

ENV     NODE_PATH /calypso/server:/calypso/client

# Install base npm packages to take advantage of the docker cache
COPY    ./package.json /calypso/package.json
COPY    ./npm-shrinkwrap.json /calypso/npm-shrinkwrap.json
# Sometimes ""npm install"" fails the first time when the cache is empty, so we retry once if it failed
RUN     npm install --production || npm install --production

COPY     . /calypso

# Build javascript bundles for each environment and change ownership
RUN     CALYPSO_ENV=wpcalypso make build-wpcalypso && \
          CALYPSO_ENV=horizon make build-horizon && \
          CALYPSO_ENV=stage make build-stage && \
          CALYPSO_ENV=production make build-production && \
          chown -R nobody /calypso

USER    nobody
CMD     NODE_ENV=production node build/bundle-$CALYPSO_ENV.js
",Automattic/wp-calypso,Dockerfile
e6c743ba29d5368403bba63bd81068000f88d027,807,"#
# Dockerfile for building Twister peer-to-peer micro-blogging
#
FROM ubuntu:14.04

# Install twister-core
RUN apt-get update
RUN apt-get install -y git autoconf libtool build-essential libboost-all-dev libssl-dev libdb++-dev libminiupnpc-dev && apt-get clean
#RUN git clone https://github.com/miguelfreitas/twister-core.git
ADD . /twister-core
RUN cd twister-core && \
    ./bootstrap.sh && \
    make

# Install twister-html
RUN git clone https://github.com/miguelfreitas/twister-html.git /twister-html

# Configure HOME directory
# and persist twister data directory as a volume
ENV HOME /root
VOLUME /root/.twister

# Run twisterd by default
ENTRYPOINT [""/twister-core/twisterd"", ""-rpcuser=user"", ""-rpcpassword=pwd"", ""-rpcallowip=172.17.42.1"", ""-htmldir=/twister-html"", ""-printtoconsole""]
EXPOSE 28332
",XX-net/twister-core,Dockerfile
1806ebb2927792bc264a23f54d165e80b6fb5c78,107,"FROM node:onbuild

RUN npm install 
RUN npm run dist

ARG NODE=production
ENV NODE_ENV ${NODE}

EXPOSE 3001",OpenChatAlytics/OpenChatAlyticsUI,Dockerfile
70df472578adf95961c8bdb0688ce389a4abc727,1072,"FROM maven:3

RUN apt-get update && apt-get install -y -q build-essential && \
  rm -rf /var/lib/apt/lists/*

# https://github.com/joyent/docker-node/blob/master/0.10/Dockerfile
# verify gpg and sha256: http://nodejs.org/dist/v0.10.31/SHASUMS256.txt.asc
# gpg: aka ""Timothy J Fontaine (Work) <tj.fontaine@joyent.com>""
# gpg: aka ""Julien Gilli <jgilli@fastmail.fm>""
RUN gpg --keyserver pool.sks-keyservers.net --recv-keys 7937DFD2AB06298B2293C3187D33FF9D0246406D 114F43EE0176B71C7BC219DD50A3051F888C628D

ENV NODE_VERSION 0.12.7
ENV NPM_VERSION 2.13.3

RUN curl -SLO ""https://nodejs.org/dist/v$NODE_VERSION/node-v$NODE_VERSION-linux-x64.tar.gz"" \
  && curl -SLO ""https://nodejs.org/dist/v$NODE_VERSION/SHASUMS256.txt.asc"" \
  && gpg --verify SHASUMS256.txt.asc \
  && grep "" node-v$NODE_VERSION-linux-x64.tar.gz\$"" SHASUMS256.txt.asc | sha256sum -c - \
  && tar -xzf ""node-v$NODE_VERSION-linux-x64.tar.gz"" -C /usr/local --strip-components=1 \
  && rm ""node-v$NODE_VERSION-linux-x64.tar.gz"" SHASUMS256.txt.asc \
  && npm install -g npm@""$NPM_VERSION"" \
  && npm cache clear
",groupon/DotCi,Dockerfile
19e2b362ce8ae1c39758f41c34328e363b637af1,527,"FROM sameersbn/ubuntu:14.04.20160608

ENV SKYPE_USER=skype

RUN apt-key adv --keyserver keyserver.ubuntu.com --recv 7212620B \
 && echo ""deb http://archive.canonical.com/ trusty partner"" >> /etc/apt/sources.list \
 && dpkg --add-architecture i386 \
 && apt-get update \
 && DEBIAN_FRONTEND=noninteractive apt-get install -y pulseaudio:i386 skype:i386 \
 && rm -rf /var/lib/apt/lists/*

COPY scripts/ /var/cache/skype/
COPY entrypoint.sh /sbin/entrypoint.sh
RUN chmod 755 /sbin/entrypoint.sh

ENTRYPOINT [""/sbin/entrypoint.sh""]
",sameersbn/docker-skype,Dockerfile
3fd87e2c661eaee1c973f9cb9adfabd9c818f21e,1145,"#1 from base alpine
FROM alpine

#2 Add Edge and bleeding repos
RUN echo -e '@edge http://nl.alpinelinux.org/alpine/edge/main\n@testing http://nl.alpinelinux.org/alpine/edge/testing' >> /etc/apk/repositories

#3
RUN apk update && apk upgrade && apk add --update \
  python \
  python-dev \
  make \
  cmake \
  gcc \
  g++ \
  git \
  pkgconf \
  unzip \
  wget \
  py-pip \
  build-base \
  gsl \
  libavc1394-dev  \
  libtbb@testing  \
  libtbb-dev@testing   \
  libjpeg  \
  libjpeg-turbo-dev \
  libpng-dev \
  libjasper \
  libdc1394-dev \
  clang \
  tiff-dev \
  libwebp-dev \
  py-numpy-dev@testing \
  py-scipy-dev@testing \
  linux-headers

#4 defining compilers
ENV CC /usr/bin/clang
ENV CXX /usr/bin/clang++

#5 opencv3
RUN mkdir /opt && cd /opt && \
  wget https://github.com/Itseez/opencv/archive/3.1.0.zip && \
  unzip 3.1.0.zip && \
  cd /opt/opencv-3.1.0 && \
  mkdir build && \
  cd build && \
  cmake -D CMAKE_BUILD_TYPE=RELEASE -D CMAKE_INSTALL_PREFIX=/usr/local -D WITH_FFMPEG=NO \
  -D WITH_IPP=NO -D WITH_OPENEXR=NO .. && \
  make VERBOSE=1 && \
  make && \
  make install


#6 Clean APK cache
RUN rm -rf /var/cache/apk/*
",julianbei/alpine-opencv-microimage,Dockerfile
b28e8bf303a76a6e4d434d7843f295b13270494c,887,"FROM ubuntu:trusty
MAINTAINER czmq Developers <zeromq-dev@lists.zeromq.org>

RUN DEBIAN_FRONTEND=noninteractive apt-get update -y -q
RUN DEBIAN_FRONTEND=noninteractive apt-get install -y -q --force-yes build-essential git-core libtool autotools-dev autoconf automake pkg-config unzip libkrb5-dev cmake

RUN useradd -d /home/zmq -m -s /bin/bash zmq
RUN echo ""zmq ALL=(ALL) NOPASSWD:ALL"" > /etc/sudoers.d/zmq
RUN chmod 0440 /etc/sudoers.d/zmq

USER zmq

WORKDIR /home/zmq
RUN git clone --quiet https://github.com/zeromq/libzmq.git
WORKDIR /home/zmq/libzmq
RUN ./autogen.sh 2> /dev/null
RUN ./configure --quiet --without-docs
RUN make
RUN sudo make install
RUN sudo ldconfig

WORKDIR /home/zmq
RUN git clone --quiet git://github.com/zeromq/czmq.git
WORKDIR /home/zmq/czmq
RUN ./autogen.sh 2> /dev/null
RUN ./configure --quiet --without-docs
RUN make
RUN sudo make install
RUN sudo ldconfig
",zeromq/czmq,Dockerfile
d377462104a11156a2a7a5a11b020db367bb9f8a,1969,"FROM ubuntu:14.04
MAINTAINER Sergey Skripnick <sskripnick@mirantis.com>

# install prereqs
RUN apt-get update && apt-get install --yes wget python

# ubuntu's pip is too old to work with the version of requests we
# require, so get pip with get-pip.py
RUN wget https://bootstrap.pypa.io/get-pip.py && \
  python get-pip.py && \
  rm -f get-pip.py

# create rally user
RUN useradd -u 65500 -m rally && \
  ln -s /opt/rally/doc /home/rally/rally-docs

# install rally. the COPY command below frequently invalidates
# subsequent cache
COPY . /tmp/rally
WORKDIR /tmp/rally
RUN ./install_rally.sh --system --verbose --yes \
    --db-name /home/rally/.rally.sqlite && \
  pip install -r optional-requirements.txt && \
  mkdir /opt/rally/ && \
  # TODO(andreykurilin): build docs to rst before move, since we have several
  # extensions.
  mv certification/ samples/ doc/ /opt/rally/ && \
  chmod -R u=rwX,go=rX /opt/rally /etc/rally && \
  rm -rf /tmp/* && \
  apt-get -y remove \
    build-essential \
    libxml2-dev \
    libxslt1-dev \
    python3 \
  && \
  apt-get -y autoremove && \
  apt-get clean

RUN echo '[ ! -z ""$TERM"" -a -r /etc/motd ] && cat /etc/motd' \
            >> /etc/bash.bashrc; echo -e 'Welcome to Rally Docker container!\n\
    Rally certification tasks, samples and docs are located at /opt/rally/\n\
    Rally at readthedocs - http://rally.readthedocs.org\n\
    How to contribute - http://rally.readthedocs.org/en/latest/contribute.html\n\
    If you have any questions, you can reach the Rally team by:\n\
      * e-mail - openstack-dev@lists.openstack.org with tag [Rally] in subject\n\
      * irc - ""#openstack-rally"" channel at freenode.net' > /etc/motd

VOLUME [""/home/rally""]

WORKDIR /home/rally/
USER rally
ENV HOME /home/rally/
CMD [""bash"", ""--login""]

RUN rally-manage db recreate

# TODO(stpierre): Find a way to use `rally` as the
# entrypoint. Currently this is complicated by the need to run
# rally-manage to create the database.
",openstack/rally,Dockerfile
0c1cc535d2506d88cc5e1150b183020136190bbd,96,"FROM maven:3.2-jdk-7-onbuild

MAINTAINER Adam Avilla <aavilla@yp.com>

ENTRYPOINT [""./wrapper""]
",kshchepanovskyi/zkcopy,Dockerfile
fb08d76692c790f783849a695db62d2619af6495,275,"FROM python:3.5

RUN apt-get update && apt-get install -y gettext

ADD requirements.txt /requirements.txt
RUN pip3 install -r requirements.txt
RUN mkdir static

VOLUME [""/static""]

WORKDIR /src
EXPOSE 8000
ENTRYPOINT [""python3"", ""manage.py""]
CMD [""runserver"", ""0.0.0.0:8000""]",domasx2/django-angular-docker-seed,Dockerfile
3ac927ba7e0eef33e2eaf39f6999727636b7d56d,792,"FROM		phusion/baseimage
MAINTAINER	Jens Erat <email@jenserat.de>

ENV DEBIAN_FRONTEND noninteractive

# Seafile dependencies and system configuration
RUN apt-get update && \
    apt-get install -y python2.7 python-setuptools python-simplejson python-imaging sqlite3 python-mysqldb python-memcache wget socat
RUN ulimit -n 30000

# Interface the environment
RUN mkdir /opt/seafile
VOLUME /opt/seafile
EXPOSE 10001 12001 8000 8080 8082

# Baseimage init process
ENTRYPOINT [""/sbin/my_init""]

# Seafile daemons
RUN mkdir /etc/service/seafile /etc/service/seahub
ADD seafile.sh /etc/service/seafile/run
ADD seahub.sh /etc/service/seahub/run

ADD download-seafile.sh /usr/local/sbin/download-seafile

# Clean up for smaller image
RUN apt-get clean && rm -rf /var/lib/apt/lists/* /tmp/* /var/tmp/*
",JensErat/docker-seafile,Dockerfile
a8b46840f8fc28ab6d7512d95abc8a847be6d904,954,"#
# Dockerfile for shadowsocks-libev
#

FROM alpine
MAINTAINER EasyPi Software Foundation

ENV SS_VER 2.4.7
ENV SS_URL https://github.com/shadowsocks/shadowsocks-libev/archive/v$SS_VER.tar.gz
ENV SS_DIR shadowsocks-libev-$SS_VER
ENV SS_DEP autoconf build-base curl libtool linux-headers openssl-dev

RUN set -ex \
    && apk add --no-cache $SS_DEP \
    && curl -sSL $SS_URL | tar xz \
    && cd $SS_DIR \
        && ./configure \
        && make install \
        && cd .. \
        && rm -rf $SS_DIR \
    && apk del --purge $SS_DEP

ENV SERVER_ADDR 0.0.0.0
ENV SERVER_PORT 8388
ENV PASSWORD=
ENV METHOD      aes-256-cfb
ENV TIMEOUT     300
ENV DNS_ADDR    8.8.8.8

EXPOSE $SERVER_PORT/tcp
EXPOSE $SERVER_PORT/udp

CMD ss-server -s $SERVER_ADDR \
              -p $SERVER_PORT \
              -k ${PASSWORD:-$(hostname)} \
              -m $METHOD \
              -t $TIMEOUT \
              --fast-open \
              -d $DNS_ADDR \
              -u
",EasyPi/docker-shadowsocks-libev,Dockerfile
cadac5054b0c9e896282863d1f00630055c5b11a,421,"FROM phusion/baseimage:0.9.15

RUN apt-get update && \
    apt-get install -y python python-dev python-pip && \
    apt-get clean && rm -rf /var/lib/apt/lists/* /tmp/* /var/tmp/*

RUN pip install ansible
RUN ansible-galaxy install \
    Ansibles.hostname \
    Ansibles.apt \
    Ansibles.build-essential \
    Ansibles.perl \
    Ansibles.monit \
    ANXS.nginx
ADD site.yml /srv/ansible/site.yml

CMD [""/sbin/my_init""]
",victorlin/ansible-inside-docker-demo,Dockerfile
f321f122662eb0e0648471a556e99e50a4c1d5f4,224,"FROM java:8

MAINTAINER delivery-engineering@netflix.com

COPY . workdir/

WORKDIR workdir

RUN GRADLE_USER_HOME=cache ./gradlew buildDeb -x test

RUN dpkg -i ./igor-web/build/distributions/*.deb

CMD [""/opt/igor/bin/igor""]
",spinnaker/igor,Dockerfile
858cf8f5d9a2ed75aed487413c5264d071e70149,306,"FROM node:5.1.0

RUN mkdir /zhangzhuo

WORKDIR /zhangzhuo

###RUN npm install -g cnpm

###RUN npm install -g nrm

COPY ./package.json /zhangzhuo

###RUN nrm use taobao

###RUN cnpm install

RUN npm install

COPY . /zhangzhuo

EXPOSE 80

###CMD npm run dev:no-debug

###CMD node server.js

CMD npm run dist
",zzhero/tomatoTime,Dockerfile
29f6c416e9aa4bb86407a99cd8046461f929c68c,95,"FROM busybox:latest

ADD pkg/docker-ssh-exec /docker-ssh-exec

ENTRYPOINT [""/docker-ssh-exec""]
",mdsol/docker-ssh-exec,Dockerfile
9f4e13c856d6e7e5f6ec3ff5b3a77f0c2152402e,403,"FROM alpine:3.3

RUN apk --no-cache add bash curl jq wget groff less python py-pip &&\
  pip install awscli &&\
  apk --purge -v del py-pip

### use docker-1.6.2; upgrading will break password decryption
RUN (wget ""https://get.docker.com/builds/Linux/x86_64/docker-1.6.2"" -O /usr/bin/docker &&\
  chmod +x /usr/bin/docker)
COPY migrator.sh /usr/local/bin/migrator.sh

CMD [""/usr/local/bin/migrator.sh""]
",docker/migrator,Dockerfile
7de278576b07cad0a750b7367047628c10d134e6,6279,"# docker-xbmc-server
#
# Setup: Clone repo then checkout appropriate version
#   For stable (Helix)
#     $ git checkout master
#   For experimental (master development)
#     $ git checkout experimental
#
# Create your own Build:
# 	$ docker build --rm=true -t $(whoami)/docker-xbmc-server .
#
# Run your build:
# There are two choices   
#   - UPnP server and webserver in the background: (replace ip and xbmc data location)
#	  $ docker run -d --net=host --privileged -v /directory/with/xbmcdata:/opt/xbmc-server/portable_data $(whoami)/docker-xbmc-server
#
#   - Run only the libraryscan and quit: 
#	  $ docker run -v /directory/with/xbmcdata:/opt/xbmc-server/portable_data --entrypoint=/opt/xbmc-server/xbmcVideoLibraryScan $(whoami)/docker-xbmc-server --no-test --nolirc -p
#
# See README.md.
# Source: https://github.com/wernerb/docker-xbmc-server

from ubuntu:14.04
maintainer Werner Buck ""email@wernerbuck.nl""

# Set locale to UTF8
RUN locale-gen --no-purge en_US.UTF-8
RUN update-locale LANG=en_US.UTF-8
RUN dpkg-reconfigure locales
ENV LANGUAGE en_US.UTF-8
ENV LANG en_US.UTF-8
ENV LC_ALL en_US.UTF-8

# Set Terminal to non interactive
RUN echo 'debconf debconf/frontend select Noninteractive' | debconf-set-selections

# Install java, git wget and supervisor
RUN apt-get update && \
	apt-get -y install git openjdk-7-jre-headless supervisor

# Download XBMC, pick version from github
RUN git clone --depth 1 --branch ""14.0-Helix"" https://github.com/xbmc/xbmc.git 

# Add patches and xbmc-server files
ADD src/fixcrash.diff xbmc/fixcrash.diff
ADD src/5071.patch xbmc/5071.patch
ADD src/supervisord.conf /etc/supervisor/conf.d/supervisord.conf

# Apply patches:
#	fixrash.diff : Fixes crashing in UPnP 
RUN cd xbmc && \
 git apply fixcrash.diff && \
 git apply 5071.patch

# Installs xbmc dependencies, configure, make, clean.
# Taken out of the list of dependencies: libbluetooth3. Put in the list: libssh-4 libtag1c2a libcurl3-gnutls libnfs1
RUN apt-get install -y build-essential gawk pmount libtool nasm yasm automake cmake gperf zip unzip bison libsdl-dev libsdl-image1.2-dev libsdl-gfx1.2-dev libsdl-mixer1.2-dev libfribidi-dev liblzo2-dev libfreetype6-dev libsqlite3-dev libogg-dev libasound2-dev python-sqlite libglew-dev libcurl3 libcurl4-gnutls-dev libxrandr-dev libxrender-dev libmad0-dev libogg-dev libvorbisenc2 libsmbclient-dev libmysqlclient-dev libpcre3-dev libdbus-1-dev libjasper-dev libfontconfig-dev libbz2-dev libboost-dev libenca-dev libxt-dev libxmu-dev libpng-dev libjpeg-dev libpulse-dev mesa-utils libcdio-dev libsamplerate-dev libmpeg3-dev libflac-dev libiso9660-dev libass-dev libssl-dev fp-compiler gdc libmpeg2-4-dev libmicrohttpd-dev libmodplug-dev libssh-dev gettext cvs python-dev libyajl-dev libboost-thread-dev libplist-dev libusb-dev libudev-dev libtinyxml-dev libcap-dev autopoint libltdl-dev swig libgtk2.0-bin libtag1-dev libtiff-dev libnfs1 libnfs-dev libxslt-dev libbluray-dev && \
	cd xbmc && \
	./bootstrap && \
	./configure \
		--enable-nfs \
		--enable-upnp \
		--enable-ssh \
		--disable-libbluray \
		--disable-debug \
		--disable-vdpau \
		--disable-vaapi \
		--disable-crystalhd \ 
		--disable-vdadecoder \
		--disable-vtbdecoder \
		--disable-openmax \
		--disable-joystick \
		--disable-rsxs \
		--disable-projectm \
		--disable-rtmp \
		--disable-airplay \
		--disable-airtunes \
		--disable-dvdcss \
		--disable-optical-drive \
		--disable-libusb \
		--disable-libcec \
		--disable-libmp3lame \
		--disable-libcap \
		--disable-udev \
		--disable-libvorbisenc \
		--disable-asap-codec \
		--disable-afpclient \
		--disable-goom \
		--disable-fishbmc \
		--disable-spectrum \
		--disable-waveform \
		--disable-avahi \
		--disable-non-free \
		--disable-texturepacker \
		--disable-pulse \
		--disable-dbus \
		--disable-alsa \
		--disable-hal \
        --prefix=/opt/kodi-server && \
	make -j2 && \
    make install && \
    mkdir -p /opt/kodi-server/share/kodi/portable_data/ && \
	cd / && \
	rm -rf /xbmc && \
    apt-get purge -y --auto-remove git openjdk* build-essential gcc gawk pmount libtool nasm yasm automake cmake gperf zip unzip bison libsdl-dev libsdl-image1.2-dev libsdl-gfx1.2-dev libsdl-mixer1.2-dev libfribidi-dev liblzo2-dev libfreetype6-dev libsqlite3-dev libogg-dev libasound2-dev python-sqlite libglew-dev libcurl3 libcurl4-gnutls-dev libxrandr-dev libxrender-dev libmad0-dev libogg-dev libvorbisenc2 libsmbclient-dev libmysqlclient-dev libpcre3-dev libdbus-1-dev libjasper-dev libfontconfig-dev libbz2-dev libboost-dev libenca-dev libxt-dev libxmu-dev libpng-dev libjpeg-dev libpulse-dev mesa-utils libcdio-dev libsamplerate-dev libmpeg3-dev libflac-dev libiso9660-dev libass-dev libssl-dev fp-compiler gdc libmpeg2-4-dev libmicrohttpd-dev libmodplug-dev libssh-dev gettext cvs python-dev libyajl-dev libboost-thread-dev libplist-dev libusb-dev libudev-dev libtinyxml-dev libcap-dev autopoint libltdl-dev swig libgtk2.0-bin libtag1-dev libtiff-dev libnfs-dev libbluray-dev && \
	apt-get -y autoremove && \
    apt-get install -y fonts-liberation libaacs0 libbluray1 libasound2 libass4 libasyncns0 libavcodec54 libavfilter3 libavformat54 libavutil52 libcaca0 libcap2 libcdio13 libcec2 libcrystalhd3 libdrm-nouveau2 libenca0 libflac8 libfontenc1 libgl1-mesa-dri libgl1-mesa-glx libglapi-mesa libglew1.10 libglu1-mesa libgsm1 libice6 libjson0 liblcms1 libllvm3.5 liblzo2-2 libmad0 libmicrohttpd10 libmikmod2 libmodplug1 libmp3lame0 libmpeg2-4 libmysqlclient18 liborc-0.4-0 libpcrecpp0 libplist1 libpostproc52 libpulse0 libpython2.7 libschroedinger-1.0-0 libsdl-mixer1.2 libsdl1.2debian libshairport1 libsm6 libsmbclient libsndfile1 libspeex1 libswscale2 libtalloc2 libtdb1 libtheora0 libtinyxml2.6.2 libtxc-dxtn-s2tc0 libva-glx1 libva-x11-1 libva1 libvdpau1 libvorbisfile3 libvpx1 libwbclient0 libwrap0 libx11-xcb1 libxaw7 libxcb-glx0 libxcb-shape0 libxmu6 libxpm4 libxt6 libxtst6 libxv1 libxxf86dga1 libxxf86vm1 libyajl2 mesa-utils mysql-common python-cairo python-gobject-2 python-gtk2 python-imaging python-support tcpd ttf-liberation libssh-4 libtag1c2a libcurl3-gnutls libnfs1 && \
	apt-get -y autoremove && \
	apt-get clean && \
	rm -rf /var/lib/apt/lists /usr/share/man /usr/share/doc

#Eventserver and webserver respectively.
EXPOSE 9777/udp 8089/tcp

ENTRYPOINT [""/usr/bin/supervisord""]
",wernerb/docker-xbmc-server,Dockerfile
31b4b920e05f262c8516a269b5c8b404dd98231a,992,"FROM debian:jessie
MAINTAINER David Personette <dperson@gmail.com>

# Install openvpn
RUN export DEBIAN_FRONTEND='noninteractive' && \
    apt-get update -qq && \
    apt-get install -qqy --no-install-recommends iptables openvpn \
                $(apt-get -s dist-upgrade|awk '/^Inst.*ecurity/ {print $2}') &&\
    echo '#!/usr/bin/env bash' >/sbin/resolvconf && \
    echo 'conf=/etc/resolv.conf' >>/sbin/resolvconf && \
    echo '[[ -e $conf.orig ]] || cp -p $conf $conf.orig' >>/sbin/resolvconf && \
    echo 'if [[ ""${1:-""""}"" == ""-a"" ]]; then' >>/sbin/resolvconf && \
    echo '    cat >${conf}' >>/sbin/resolvconf && \
    echo 'elif [[ ""${1:-""""}"" == ""-d"" ]]; then' >>/sbin/resolvconf && \
    echo '    cat $conf.orig >$conf' >>/sbin/resolvconf && \
    echo 'fi' >>/sbin/resolvconf && \
    chmod +x /sbin/resolvconf && \
    apt-get clean && \
    rm -rf /var/lib/apt/lists/* /tmp/* && \
    addgroup --system vpn
COPY openvpn.sh /usr/bin/

VOLUME [""/vpn""]

ENTRYPOINT [""openvpn.sh""]",dperson/openvpn-client,Dockerfile
